Machine_ID,Temperature,Run_Time,Downtime_Flag
M_451,103.87,356.91,0
M_056,55.45,220.26,1
M_499,71.35,364.81,1
M_433,87.31,353.69,1
M_377,118.88,352.9,0
M_162,97.53,342.86,1
M_301,86.09,41.58,1
M_303,105.34,250.35,1
M_842,59.15,412.51,0
M_714,57.58,2.37,1
M_001,66.2,301.32,0
M_789,66.02,216.61,1
M_400,91.51,134.65,0
M_445,55.42,123.72,0
M_227,51.99,109.45,0
M_925,87.18,488.32,0
M_987,96.06,41.57,0
M_998,100.1,470.22,1
M_436,83.01,403.48,0
M_040,91.4,158.57,0
M_953,76.87,447.27,1
M_671,67.49,359.81,0
M_540,117.31,50.51,0
M_108,115.11,1.96,0
M_090,84.36,227.96,0
M_165,54.72,68.45,1
M_623,98.21,56.82,1
M_569,52.42,322.65,1
M_597,71.5,152.61,1
M_940,51.2,486.95,0
M_581,92.22,245.62,0
M_447,76.79,93.14,1
M_336,87.88,172.77,0
M_819,82.59,206.04,0
M_519,90.81,189.37,1
M_925,110.8,147.48,0
M_593,96.86,225.65,1
M_439,65.82,159.18,0
M_642,81.84,22.0,0
M_119,114.84,129.96,1
M_884,65.74,54.94,1
M_533,101.18,70.38,0
M_198,59.19,419.92,1
M_666,55.46,176.01,0
M_577,103.58,7.2,0
M_043,85.47,210.63,1
M_077,73.86,12.46,1
M_506,115.17,462.34,1
M_376,55.36,405.49,1
M_482,87.54,250.33,1
M_485,94.79,256.37,1
M_470,95.29,180.54,0
M_938,73.01,41.15,1
M_002,99.43,1.05,1
M_052,63.49,241.31,0
M_107,109.95,275.05,0
M_743,74.59,55.98,0
M_420,68.93,145.89,0
M_237,70.61,499.3,1
M_890,112.69,86.45,0
M_737,58.31,39.63,1
M_045,53.51,311.3,1
M_327,51.57,330.48,1
M_501,89.61,399.08,1
M_847,85.19,102.32,1
M_818,115.33,192.81,0
M_028,108.95,219.92,1
M_652,69.24,311.14,0
M_751,94.75,118.83,0
M_452,101.01,231.45,0
M_116,107.71,143.87,0
M_248,74.21,166.69,1
M_193,91.81,410.97,0
M_263,90.81,103.48,0
M_987,75.64,89.8,0
M_589,82.79,162.91,0
M_416,119.13,182.66,1
M_052,98.17,328.34,0
M_312,108.59,82.02,0
M_571,66.73,252.46,0
M_445,78.76,363.6,1
M_333,108.21,169.59,0
M_887,59.74,311.68,1
M_447,98.78,175.99,0
M_441,63.74,57.09,0
M_092,95.77,158.46,0
M_216,63.94,287.52,0
M_583,50.33,389.85,1
M_869,64.36,485.11,0
M_965,75.71,490.42,1
M_746,97.05,25.48,0
M_245,50.33,229.84,0
M_824,62.39,184.37,1
M_716,104.04,89.73,0
M_061,72.39,286.72,0
M_267,97.34,442.4,0
M_497,89.18,174.13,0
M_602,65.4,38.5,0
M_436,50.67,325.74,1
M_330,98.31,476.67,0
M_792,74.63,287.09,0
M_820,99.91,18.46,0
M_157,88.82,304.79,0
M_086,113.95,18.15,1
M_097,85.69,483.68,0
M_210,69.81,45.55,0
M_208,71.29,204.68,0
M_477,103.9,273.6,1
M_663,59.16,423.29,1
M_239,65.8,242.01,0
M_019,114.29,44.66,1
M_158,61.88,271.76,1
M_187,89.87,152.76,1
M_642,93.71,103.29,0
M_366,76.35,243.18,1
M_641,51.36,211.82,1
M_118,64.63,24.13,0
M_796,67.99,120.03,1
M_580,67.09,90.31,1
M_787,63.3,486.95,1
M_759,88.72,355.76,1
M_988,67.12,364.47,0
M_578,68.97,459.83,1
M_411,118.84,148.87,1
M_245,109.45,435.8,1
M_120,104.65,317.16,0
M_211,88.63,417.19,0
M_913,72.64,440.32,0
M_297,114.23,192.15,1
M_760,116.27,112.74,1
M_651,96.37,250.61,0
M_699,113.77,446.65,1
M_973,78.24,490.5,0
M_225,76.05,494.54,0
M_905,62.17,470.9,0
M_354,106.04,333.61,1
M_595,50.93,26.17,0
M_127,119.18,349.13,0
M_879,59.79,379.34,1
M_030,66.75,89.6,1
M_883,99.12,6.86,0
M_520,93.56,316.33,0
M_761,115.03,111.45,0
M_204,67.97,19.78,0
M_820,54.4,211.19,1
M_305,53.29,432.1,0
M_197,74.06,56.94,0
M_298,98.67,410.99,0
M_549,93.97,21.98,1
M_802,77.07,257.62,1
M_493,55.31,271.11,1
M_636,72.94,278.76,0
M_566,60.31,248.26,0
M_439,82.27,353.52,0
M_822,111.22,16.75,1
M_056,80.22,386.25,1
M_113,60.46,129.59,1
M_446,119.88,87.91,1
M_613,99.85,21.98,0
M_091,83.61,437.12,0
M_786,57.91,225.68,1
M_124,87.83,475.33,0
M_115,117.34,79.64,1
M_324,116.6,405.87,0
M_889,114.93,393.27,1
M_260,69.76,37.63,1
M_072,98.76,374.28,0
M_657,105.56,111.87,1
M_785,95.14,225.0,0
M_227,60.01,134.9,0
M_121,119.74,36.15,1
M_007,72.82,251.69,1
M_331,104.72,82.93,1
M_449,78.81,94.99,0
M_724,112.09,84.63,1
M_059,65.89,33.49,0
M_113,78.97,262.91,0
M_580,75.01,470.76,0
M_528,60.22,387.23,1
M_553,108.83,332.36,1
M_217,102.23,401.61,0
M_192,56.29,142.85,0
M_592,115.88,467.14,1
M_219,80.97,88.26,1
M_208,54.0,15.1,1
M_177,69.87,485.16,0
M_705,88.78,110.66,1
M_428,61.72,169.26,0
M_489,70.59,284.23,1
M_352,57.11,136.34,1
M_619,78.8,303.3,0
M_248,94.65,210.04,0
M_162,68.71,35.02,1
M_459,107.69,172.0,1
M_886,90.91,88.19,0
M_396,101.07,364.28,0
M_060,67.91,476.27,1
M_058,83.72,216.1,1
M_619,98.61,375.27,1
M_106,112.44,215.36,1
M_713,106.55,125.45,1
M_016,101.08,114.49,1
M_415,108.89,381.67,1
M_391,61.62,207.3,0
M_258,52.53,436.74,0
M_106,115.72,173.69,1
M_120,82.75,29.65,0
M_269,72.27,404.51,0
M_465,84.63,204.17,0
M_372,52.48,377.24,1
M_852,114.97,437.32,1
M_532,91.61,331.7,0
M_819,61.68,233.81,0
M_693,105.19,424.27,0
M_485,99.77,466.6,1
M_800,118.02,444.77,1
M_988,110.52,300.65,1
M_793,69.09,25.92,0
M_392,113.85,217.42,0
M_444,63.44,235.82,1
M_964,82.4,174.73,0
M_310,55.81,487.09,1
M_070,61.6,65.3,0
M_043,69.73,457.44,0
M_726,103.3,123.27,0
M_663,77.01,207.99,1
M_548,108.2,293.72,0
M_239,83.8,363.9,1
M_960,93.74,80.59,1
M_605,90.22,293.12,1
M_099,79.26,317.51,0
M_779,58.25,31.92,0
M_265,111.3,225.23,0
M_599,119.64,383.25,0
M_954,105.13,308.28,0
M_372,112.83,174.9,1
M_030,94.36,390.07,1
M_264,59.27,40.2,0
M_150,104.62,184.9,1
M_453,107.47,144.98,0
M_096,93.29,450.28,0
M_915,117.35,341.83,0
M_880,95.94,52.52,0
M_219,59.08,328.14,0
M_975,91.95,384.91,1
M_312,86.31,414.33,1
M_512,88.94,213.46,1
M_387,110.2,197.14,0
M_670,69.28,29.67,1
M_416,72.48,14.95,0
M_608,56.09,321.33,1
M_961,70.92,34.65,1
M_470,94.95,103.52,1
M_513,89.44,50.07,0
M_785,50.92,108.97,1
M_398,103.17,28.01,0
M_965,117.35,363.55,1
M_514,56.01,220.88,0
M_430,71.42,360.04,0
M_107,55.67,338.45,0
M_371,105.92,172.89,1
M_658,107.52,441.49,1
M_927,74.17,433.8,1
M_580,116.72,90.43,0
M_881,74.71,206.8,0
M_241,62.32,380.95,0
M_322,62.5,476.3,0
M_409,114.04,401.83,1
M_940,68.81,194.33,0
M_722,76.34,499.12,0
M_337,80.7,403.11,0
M_075,58.97,117.46,1
M_002,96.35,419.41,1
M_762,118.39,305.64,1
M_545,69.55,452.13,1
M_289,117.32,449.22,1
M_807,74.29,76.63,1
M_620,54.57,365.99,0
M_663,77.6,238.11,1
M_562,119.18,199.09,1
M_919,77.6,233.34,1
M_644,119.53,127.56,1
M_212,51.89,385.2,0
M_770,69.2,164.32,1
M_324,106.76,394.93,1
M_502,101.24,197.16,1
M_796,75.6,59.46,0
M_909,91.43,58.54,1
M_386,90.23,349.31,1
M_488,52.24,215.43,0
M_206,96.75,375.22,0
M_666,90.83,106.7,0
M_117,99.85,86.4,0
M_040,64.42,417.11,0
M_263,100.06,167.42,0
M_177,88.81,467.37,0
M_581,117.23,53.48,0
M_397,90.57,146.06,1
M_768,95.14,76.16,0
M_153,73.23,9.3,0
M_577,70.89,122.93,0
M_685,51.02,291.6,0
M_197,71.58,425.95,0
M_576,71.61,137.01,0
M_939,96.92,475.15,0
M_806,90.55,143.08,1
M_369,62.49,289.7,0
M_894,67.11,124.23,1
M_021,75.26,356.93,0
M_493,86.86,42.47,1
M_403,99.57,316.99,0
M_603,71.16,57.34,1
M_684,110.7,261.66,1
M_446,72.15,86.52,1
M_924,112.74,341.85,0
M_070,70.86,419.02,0
M_047,88.21,305.28,0
M_732,97.77,421.34,0
M_609,75.61,200.23,1
M_164,112.59,415.01,0
M_504,117.88,161.65,0
M_222,66.95,343.54,0
M_265,113.49,181.81,0
M_850,66.96,235.52,1
M_189,100.68,473.04,1
M_923,118.14,14.89,0
M_262,93.65,157.13,0
M_497,73.24,461.47,0
M_391,61.89,342.46,1
M_339,91.88,205.71,0
M_287,117.28,334.07,1
M_367,66.8,123.69,0
M_361,72.76,90.46,0
M_715,78.33,468.15,1
M_143,88.47,448.22,0
M_453,116.54,296.47,0
M_935,86.78,359.36,1
M_895,108.85,238.62,1
M_320,114.62,53.45,1
M_602,86.74,189.31,0
M_295,80.37,128.97,0
M_228,95.13,135.45,0
M_742,67.25,336.37,0
M_587,102.23,390.65,1
M_695,67.51,41.67,1
M_591,79.2,353.53,1
M_125,82.58,287.98,0
M_359,103.02,424.09,0
M_291,101.87,315.58,1
M_294,87.84,4.98,1
M_546,102.24,169.79,0
M_799,63.77,15.07,0
M_677,106.59,420.46,0
M_377,108.44,490.79,1
M_092,81.64,114.12,1
M_608,87.36,98.91,0
M_185,57.36,217.89,1
M_690,57.8,463.79,1
M_606,110.51,314.64,0
M_775,75.72,196.84,1
M_673,52.07,274.45,1
M_710,83.96,22.39,0
M_928,81.05,88.2,1
M_838,111.6,99.18,0
M_796,50.72,324.16,0
M_872,106.05,310.42,0
M_533,118.13,136.23,0
M_219,50.55,403.43,0
M_961,86.12,28.55,0
M_814,92.26,417.98,0
M_950,118.03,130.25,0
M_566,70.17,362.51,0
M_523,73.28,57.46,1
M_053,74.12,281.27,0
M_806,60.34,488.88,0
M_119,92.24,185.65,1
M_893,68.32,215.76,1
M_017,116.99,206.24,1
M_225,66.74,471.03,0
M_532,90.66,190.1,1
M_572,114.22,288.74,1
M_993,73.07,329.74,1
M_498,94.8,48.41,1
M_849,65.35,486.63,1
M_099,100.67,101.74,1
M_288,108.06,145.21,0
M_352,75.78,468.53,1
M_931,80.05,20.06,1
M_690,85.83,269.81,1
M_116,69.08,272.79,0
M_646,110.21,469.2,0
M_710,118.91,341.12,0
M_986,65.78,276.06,1
M_355,60.59,159.03,0
M_309,84.46,368.19,1
M_736,65.35,167.89,1
M_118,110.22,101.02,0
M_965,111.47,334.74,0
M_135,75.88,18.95,0
M_924,58.35,96.9,1
M_330,88.51,320.84,1
M_103,116.93,48.81,1
M_513,100.31,156.32,1
M_946,116.05,168.53,1
M_377,71.56,58.15,0
M_564,79.0,143.05,0
M_035,63.06,195.89,1
M_714,70.38,492.17,1
M_321,114.68,321.41,1
M_811,69.89,428.55,0
M_255,90.48,309.68,1
M_346,60.69,163.85,1
M_747,96.03,51.18,1
M_417,60.13,14.58,0
M_163,97.33,447.48,0
M_164,101.31,383.89,0
M_669,97.53,303.3,1
M_878,117.36,155.38,0
M_971,116.46,114.57,0
M_999,96.84,175.04,0
M_532,84.57,433.25,0
M_718,91.59,362.3,1
M_105,118.07,367.48,1
M_223,63.77,282.67,0
M_473,87.29,42.78,0
M_274,73.7,378.57,0
M_806,107.63,263.96,0
M_142,55.66,54.24,0
M_188,106.65,287.33,1
M_950,99.05,34.72,0
M_873,113.55,384.41,1
M_436,66.4,59.28,1
M_244,58.99,149.49,1
M_288,52.11,255.55,1
M_587,97.37,281.9,0
M_109,64.09,85.01,1
M_044,59.59,191.48,1
M_992,100.42,456.63,0
M_797,109.73,108.09,0
M_328,86.5,397.14,0
M_623,61.39,448.25,0
M_766,51.81,359.51,1
M_429,99.41,167.11,1
M_632,93.03,203.27,0
M_233,51.47,418.9,0
M_076,108.63,356.82,1
M_672,116.81,118.32,0
M_665,113.97,63.88,1
M_924,116.41,23.47,1
M_617,103.39,68.24,1
M_928,102.58,109.9,1
M_371,94.42,411.34,1
M_014,74.29,92.46,0
M_574,90.79,413.29,1
M_795,78.03,346.79,0
M_430,80.74,396.92,1
M_659,72.87,179.36,0
M_789,56.95,92.27,1
M_490,85.78,74.46,0
M_466,112.47,395.7,0
M_413,65.3,294.61,1
M_633,57.13,367.97,0
M_566,108.47,210.71,0
M_164,59.75,33.46,1
M_016,84.36,315.41,0
M_678,112.03,186.53,1
M_365,86.0,52.63,0
M_1000,88.46,78.23,0
M_677,86.0,380.49,1
M_006,62.56,317.1,1
M_365,62.24,450.23,0
M_708,70.93,185.06,0
M_806,73.48,420.48,0
M_272,102.04,110.72,0
M_622,106.07,435.31,1
M_1000,93.01,375.28,1
M_711,57.1,494.75,1
M_938,93.73,460.22,0
M_736,86.21,353.45,1
M_539,72.73,28.51,1
M_844,72.58,447.92,0
M_950,103.56,27.21,0
M_853,89.63,305.25,1
M_669,85.93,30.54,1
M_290,75.03,154.15,0
M_575,106.35,404.31,0
M_500,101.38,294.42,0
M_789,74.99,204.79,1
M_052,64.35,421.27,1
M_659,113.04,269.05,1
M_499,89.39,238.26,0
M_845,95.89,93.7,0
M_907,72.28,270.26,1
M_587,88.21,220.8,1
M_891,76.74,488.67,1
M_828,67.14,127.71,1
M_458,66.06,443.3,1
M_629,78.83,383.54,0
M_981,109.78,476.46,1
M_658,75.52,163.0,1
M_688,84.43,336.47,0
M_428,61.1,70.69,0
M_792,111.98,28.52,1
M_327,77.85,325.76,0
M_378,62.6,13.46,1
M_497,81.02,56.41,1
M_893,90.29,302.72,1
M_373,65.75,95.55,1
M_162,98.55,254.84,1
M_699,82.14,472.67,0
M_183,100.94,53.15,0
M_554,55.19,193.36,1
M_100,63.35,433.14,1
M_823,81.95,202.51,0
M_491,116.42,380.48,0
M_271,92.71,72.98,0
M_429,61.1,203.52,1
M_352,65.82,299.58,1
M_445,107.95,69.49,1
M_051,76.42,471.67,1
M_368,90.02,148.97,0
M_439,88.45,415.76,0
M_136,83.84,38.64,1
M_241,69.43,96.11,1
M_006,109.33,178.78,1
M_799,86.04,136.1,0
M_407,71.23,334.36,0
M_175,117.16,208.53,1
M_797,97.23,118.92,1
M_448,83.26,166.26,1
M_530,99.32,46.94,1
M_455,81.39,273.07,1
M_111,93.0,346.08,1
M_024,112.76,26.34,0
M_068,91.69,80.9,1
M_441,53.41,88.96,0
M_857,84.91,133.5,0
M_785,113.93,317.91,0
M_183,60.32,210.3,1
M_782,90.67,98.03,0
M_737,69.39,229.23,1
M_984,102.67,87.05,1
M_943,74.06,224.95,0
M_166,51.27,274.11,1
M_183,57.83,142.9,1
M_832,69.88,309.57,1
M_046,58.18,2.12,1
M_366,55.88,84.26,1
M_137,74.26,109.93,1
M_164,65.36,126.19,0
M_197,57.25,96.34,1
M_698,56.5,367.75,1
M_523,52.83,15.38,0
M_888,56.82,183.68,0
M_848,71.66,231.33,0
M_440,82.08,455.1,0
M_688,60.7,309.38,0
M_991,117.04,76.7,1
M_037,60.97,336.31,0
M_495,119.21,126.04,1
M_654,119.29,450.52,1
M_137,119.22,466.69,0
M_919,113.06,491.76,1
M_996,57.37,86.03,0
M_534,81.78,483.87,0
M_279,114.81,475.14,1
M_588,110.07,279.29,0
M_433,72.52,164.96,0
M_725,81.25,430.27,1
M_740,70.65,16.64,0
M_927,92.61,62.0,1
M_277,52.08,319.02,0
M_523,86.57,47.74,1
M_189,75.27,381.76,0
M_966,108.22,18.69,1
M_139,98.96,229.57,0
M_308,85.07,155.93,0
M_765,103.41,277.57,1
M_853,58.87,418.23,0
M_452,88.3,140.38,0
M_350,95.12,175.62,0
M_442,55.53,328.3,1
M_126,95.58,115.36,1
M_455,106.76,315.47,1
M_912,50.06,435.34,1
M_370,114.69,34.04,1
M_945,57.3,142.89,0
M_537,80.98,479.5,1
M_786,94.88,271.7,1
M_046,51.76,464.89,1
M_227,78.42,79.47,0
M_411,95.94,154.97,1
M_112,105.34,87.83,1
M_617,110.14,60.86,0
M_432,97.53,16.26,1
M_832,95.35,305.48,0
M_076,66.48,487.15,0
M_944,104.5,481.68,0
M_631,74.57,166.78,0
M_225,102.87,231.81,1
M_358,52.08,126.83,0
M_046,51.13,465.06,0
M_775,55.2,35.91,1
M_210,100.39,141.39,0
M_898,113.65,464.17,0
M_937,51.8,78.62,0
M_185,102.4,166.7,1
M_405,102.25,433.81,1
M_779,72.61,36.97,0
M_175,64.02,132.23,1
M_794,119.12,234.75,0
M_742,86.71,456.85,0
M_663,54.68,167.19,1
M_030,56.48,120.43,1
M_457,54.56,366.15,0
M_788,52.78,205.13,0
M_450,104.53,92.57,0
M_689,105.43,392.8,0
M_544,79.29,495.38,1
M_197,112.69,32.93,0
M_281,86.14,145.33,1
M_212,113.09,230.42,0
M_537,68.69,219.63,1
M_078,67.99,341.54,1
M_181,102.4,335.57,0
M_844,112.1,404.08,1
M_559,113.18,410.13,0
M_029,98.0,340.12,1
M_697,116.82,73.44,0
M_841,87.74,282.61,0
M_777,57.89,474.42,1
M_116,77.75,423.0,0
M_136,75.22,345.54,0
M_058,90.99,236.2,1
M_248,72.29,62.9,1
M_097,107.24,126.09,1
M_249,83.09,178.63,0
M_640,110.89,402.62,1
M_739,93.73,266.34,1
M_435,52.43,53.55,1
M_964,84.42,393.93,1
M_830,50.65,304.24,0
M_392,76.44,397.65,1
M_818,71.34,465.27,0
M_956,103.16,253.81,0
M_886,112.12,372.15,0
M_508,107.19,128.11,1
M_617,103.07,394.49,0
M_717,56.58,267.82,0
M_331,59.19,73.49,0
M_642,51.13,301.21,0
M_441,117.8,181.5,1
M_220,55.5,24.59,1
M_685,88.0,48.76,0
M_051,103.37,47.02,1
M_713,57.27,262.29,0
M_969,104.73,240.04,0
M_596,93.55,263.48,0
M_289,110.73,250.66,0
M_156,113.84,126.35,1
M_611,69.95,440.92,1
M_152,78.55,64.05,0
M_610,116.09,268.94,0
M_799,95.23,470.92,1
M_004,87.0,86.3,1
M_769,65.64,288.66,0
M_095,114.52,422.71,0
M_053,82.74,203.15,0
M_333,92.37,184.75,0
M_554,98.43,354.19,0
M_743,62.82,177.52,1
M_269,68.87,87.38,1
M_057,65.05,391.14,0
M_189,78.6,8.65,0
M_046,50.67,96.87,0
M_372,102.87,329.74,0
M_426,85.31,254.08,1
M_476,119.56,479.14,0
M_830,61.15,146.6,1
M_119,53.07,282.4,0
M_506,70.79,275.29,0
M_405,114.8,10.45,0
M_293,100.67,460.84,0
M_922,79.25,88.32,0
M_757,68.45,131.21,0
M_835,106.27,102.11,1
M_945,114.0,96.08,0
M_644,92.35,209.16,0
M_371,74.8,235.77,1
M_506,55.74,368.02,0
M_382,74.22,20.64,1
M_173,113.73,453.24,0
M_791,98.01,218.23,1
M_723,87.62,144.0,0
M_977,69.64,114.32,0
M_233,84.72,484.42,0
M_235,79.88,415.33,0
M_364,68.96,415.5,1
M_554,64.44,469.0,0
M_007,72.57,488.36,0
M_678,57.46,432.42,0
M_046,91.82,484.83,0
M_811,106.81,454.11,1
M_252,74.14,455.79,1
M_217,89.62,403.9,1
M_366,56.05,30.03,0
M_026,75.24,87.71,1
M_142,67.31,428.85,1
M_755,111.18,245.35,0
M_452,69.54,196.46,1
M_324,71.39,34.31,1
M_962,57.24,366.25,0
M_720,102.95,346.33,0
M_401,88.07,187.09,0
M_707,96.43,420.38,0
M_343,78.88,472.12,0
M_221,61.62,68.36,0
M_821,117.94,372.04,1
M_918,69.52,404.63,0
M_112,70.3,378.16,0
M_417,84.79,232.53,1
M_232,73.67,126.54,1
M_444,61.27,40.19,0
M_705,79.59,283.68,0
M_652,96.47,108.46,0
M_831,94.39,117.11,1
M_030,112.48,110.43,1
M_863,67.81,23.05,0
M_039,75.77,488.28,1
M_372,92.17,152.36,1
M_520,86.43,327.67,1
M_682,68.08,164.83,1
M_840,115.23,207.84,0
M_362,68.59,379.29,1
M_646,113.61,181.93,1
M_603,101.23,119.46,0
M_445,104.35,280.44,1
M_860,51.69,405.7,0
M_078,88.43,70.88,0
M_487,82.33,304.54,0
M_637,63.81,52.04,0
M_486,100.69,43.32,1
M_131,69.37,382.05,0
M_949,84.11,71.33,1
M_287,64.11,497.79,1
M_115,60.57,298.07,0
M_267,98.54,259.5,0
M_377,91.73,250.7,1
M_317,102.33,131.82,0
M_553,98.56,387.54,1
M_520,86.55,59.33,0
M_328,80.72,137.83,0
M_150,81.16,294.59,1
M_825,53.89,31.77,1
M_278,75.39,51.72,1
M_690,83.99,153.77,0
M_466,86.93,254.31,1
M_522,52.79,441.37,0
M_928,68.5,485.22,0
M_216,81.66,337.16,0
M_442,79.57,55.78,1
M_669,99.93,53.35,1
M_941,110.03,389.08,1
M_132,55.62,307.35,0
M_545,113.59,136.0,0
M_647,87.02,396.02,1
M_719,82.02,393.42,1
M_956,52.99,446.74,0
M_471,82.17,410.78,1
M_060,115.68,487.22,0
M_113,75.78,466.62,1
M_244,97.22,372.64,0
M_383,73.37,103.23,1
M_522,98.29,379.57,0
M_021,89.15,128.2,0
M_971,89.6,113.87,0
M_868,67.99,50.38,1
M_929,108.41,18.95,1
M_118,86.87,385.87,0
M_395,97.13,157.78,0
M_913,106.89,426.78,0
M_354,52.05,162.79,0
M_427,115.31,183.74,1
M_134,61.81,209.85,1
M_823,69.53,185.6,1
M_840,102.04,416.69,1
M_901,65.59,382.57,1
M_222,95.17,85.1,1
M_614,62.73,338.81,1
M_210,84.51,325.84,1
M_599,88.2,339.47,0
M_953,82.38,226.71,1
M_721,100.92,304.13,0
M_161,111.56,173.03,0
M_660,107.72,369.2,0
M_466,74.8,327.49,1
M_826,95.05,25.52,1
M_676,59.46,337.45,1
M_124,101.46,262.53,1
M_547,91.06,101.32,1
M_290,63.7,272.6,1
M_698,52.88,416.19,1
M_910,90.13,398.24,1
M_693,114.31,219.66,0
M_295,67.73,120.19,1
M_621,117.82,192.44,1
M_420,70.19,341.74,1
M_201,63.86,269.19,1
M_757,109.96,352.74,0
M_539,98.67,156.62,1
M_922,78.63,413.66,1
M_422,58.07,470.31,1
M_392,86.78,407.14,0
M_247,95.46,311.25,1
M_407,104.55,45.7,0
M_578,94.81,238.9,1
M_060,114.55,473.32,1
M_629,77.62,151.54,0
M_501,53.2,179.2,0
M_581,103.34,473.05,1
M_291,118.88,465.67,1
M_054,54.7,98.16,1
M_957,110.9,469.71,0
M_292,89.03,316.63,0
M_684,74.52,237.51,1
M_815,51.21,171.33,0
M_469,89.49,386.93,1
M_457,59.64,288.04,1
M_361,87.34,103.17,0
M_181,115.35,453.92,1
M_104,52.58,100.41,0
M_616,69.46,479.25,1
M_866,108.0,70.58,0
M_946,75.07,33.02,1
M_040,113.27,379.73,0
M_460,79.16,433.18,0
M_674,100.78,381.23,0
M_730,72.33,138.55,1
M_398,96.87,53.89,1
M_075,95.93,387.77,0
M_148,54.27,193.13,1
M_838,108.02,315.2,1
M_734,53.82,405.98,0
M_543,66.58,356.3,1
M_628,61.31,477.92,1
M_975,81.99,315.61,1
M_328,99.5,93.64,0
M_012,63.95,37.41,1
M_159,55.85,357.27,0
M_522,71.24,464.36,0
M_369,112.03,81.02,1
M_767,55.77,283.0,0
M_212,77.41,350.82,1
M_518,102.85,399.21,1
M_977,91.24,229.11,0
M_888,60.37,234.61,1
M_067,89.34,194.41,0
M_809,81.8,287.29,0
M_820,97.64,227.37,1
M_522,79.74,156.21,0
M_011,96.38,97.42,0
M_224,115.81,65.28,1
M_542,98.73,93.75,0
M_760,96.38,168.92,0
M_632,55.74,60.17,1
M_886,80.83,201.48,1
M_469,70.98,412.27,0
M_671,99.25,104.08,1
M_013,73.16,114.75,1
M_734,77.96,304.7,1
M_157,66.17,242.95,1
M_333,51.65,6.0,1
M_433,111.64,20.05,0
M_320,50.01,385.33,1
M_704,76.99,267.21,1
M_202,104.1,57.51,1
M_983,114.33,439.54,0
M_947,63.56,482.56,0
M_021,81.51,479.55,1
M_986,57.06,461.29,0
M_300,53.58,369.39,1
M_179,74.53,97.61,1
M_650,73.53,463.81,1
M_507,76.8,162.53,1
M_454,87.23,373.34,1
M_004,60.3,285.5,1
M_033,110.77,40.7,1
M_133,88.65,230.1,0
M_946,63.95,476.28,0
M_478,70.44,435.75,0
M_498,94.57,385.23,0
M_891,59.61,81.65,1
M_029,114.76,76.08,0
M_093,102.44,13.43,1
M_394,75.49,96.37,0
M_838,75.4,398.97,1
M_453,55.2,439.52,0
M_382,71.65,184.6,1
M_103,60.21,337.3,1
M_568,110.19,373.3,0
M_952,82.41,168.08,1
M_187,97.6,51.79,0
M_443,57.68,344.1,1
M_881,117.38,467.0,0
M_514,99.78,213.66,0
M_847,95.05,282.29,0
M_921,106.49,356.48,1
M_532,118.54,132.18,0
M_053,98.67,254.19,1
M_492,116.88,78.89,1
M_669,88.14,264.36,1
M_079,96.73,320.16,1
M_600,87.81,80.34,0
M_751,96.58,289.96,1
M_610,53.87,71.99,1
M_552,83.57,477.22,1
M_616,97.13,171.44,0
M_954,118.19,60.85,0
M_256,116.18,356.32,1
M_281,116.43,195.29,0
M_352,63.04,258.39,0
M_759,111.74,433.72,0
M_230,104.95,91.66,1
M_406,86.66,287.06,1
M_228,72.35,180.0,0
M_743,64.3,49.06,1
M_571,112.97,325.27,0
M_310,103.27,319.65,1
M_790,82.34,62.82,0
M_505,61.83,261.34,1
M_469,58.86,390.28,0
M_245,59.58,355.66,0
M_106,50.85,91.24,0
M_385,55.86,498.4,1
M_015,68.06,432.22,1
M_707,100.6,68.01,0
M_554,92.39,203.36,0
M_521,116.85,358.49,1
M_821,111.91,65.73,0
M_328,63.28,244.38,0
M_910,75.47,109.94,0
M_396,67.03,235.99,0
M_011,74.24,444.15,1
M_011,55.57,121.1,0
M_683,57.76,461.83,0
M_771,114.46,171.33,1
M_714,118.65,55.28,0
M_062,114.85,220.2,0
M_041,50.37,349.71,1
M_581,89.73,135.94,1
M_593,116.02,471.73,1
M_100,78.93,239.36,0
M_551,117.15,456.73,0
M_324,97.85,141.57,1
M_099,113.84,293.7,1
M_691,66.43,82.73,1
M_008,87.75,404.23,0
M_128,51.26,47.62,1
M_247,53.62,369.12,1
M_598,56.52,499.81,0
M_038,85.69,325.13,1
M_923,112.04,494.78,1
M_563,115.81,152.55,0
M_919,72.46,280.88,0
M_107,70.44,51.13,1
M_667,113.06,221.32,0
M_549,52.93,235.34,0
M_193,82.82,29.51,0
M_636,67.61,285.36,0
M_058,55.57,61.7,0
M_707,111.57,81.77,0
M_561,79.11,433.06,0
M_601,95.85,369.44,1
M_655,108.06,184.03,1
M_607,97.99,94.95,1
M_366,89.28,331.44,1
M_803,106.2,438.51,0
M_481,73.98,63.68,1
M_604,82.77,486.97,0
M_332,59.26,140.21,1
M_128,70.57,443.51,0
M_088,87.12,16.13,0
M_710,51.19,321.41,1
M_246,99.02,187.75,0
M_427,105.32,433.9,1
M_549,58.99,1.03,1
M_775,76.41,187.45,1
M_797,88.88,17.82,0
M_477,79.7,326.87,1
M_518,76.53,323.28,1
M_091,92.38,375.44,0
M_902,57.67,489.67,0
M_951,99.26,5.38,0
M_019,78.57,414.09,1
M_173,67.78,177.67,1
M_130,99.63,43.83,0
M_367,84.49,405.45,1
